attempt_id,version,student_id,skill_id,task_id,matched_task_set_id,checkpoint_id,timestamp,assistance,task_type,response_text,correctness,time_taken_seconds,hint_count,rubric_version,synthetic,origin,self_reported_confidence,similarity_to_prior
S-S002-math.fractions-4-assisted,1,S-S002,math.fractions,math.fractions-q4-assisted,math.fractions-set4,checkpoint-5,2026-02-02T00:00:00+00:00,assisted,written,I traced each step and checked the result using the task rules.,0.895,168,5,synthetic-v1,True,system,0.895,
S-S002-math.fractions-4-unassisted,1,S-S002,math.fractions,math.fractions-q4-unassisted,math.fractions-set4,checkpoint-5,2026-02-02T00:00:00+00:00,unassisted,written,I traced each step and checked the result using the task rules.,0.695,168,0,synthetic-v1,True,system,0.695,
S-S002-math.ratios-0-assisted,1,S-S002,math.ratios,math.ratios-q0-assisted,math.ratios-set0,checkpoint-1,2026-01-05T00:00:00+00:00,assisted,written,I traced each step and checked the result using the task rules.,0.895,120,1,synthetic-v1,True,system,0.895,
S-S002-math.ratios-0-unassisted,1,S-S002,math.ratios,math.ratios-q0-unassisted,math.ratios-set0,checkpoint-1,2026-01-05T00:00:00+00:00,unassisted,written,I traced each step and checked the result using the task rules.,0.695,120,0,synthetic-v1,True,system,0.695,
S-S002-math.ratios-1-assisted,1,S-S002,math.ratios,math.ratios-q1-assisted,math.ratios-set1,checkpoint-2,2026-01-12T00:00:00+00:00,assisted,written,I traced each step and checked the result using the task rules.,0.895,132,2,synthetic-v1,True,system,0.895,
S-S002-math.ratios-1-unassisted,1,S-S002,math.ratios,math.ratios-q1-unassisted,math.ratios-set1,checkpoint-2,2026-01-12T00:00:00+00:00,unassisted,written,I traced each step and checked the result using the task rules.,0.685,132,0,synthetic-v1,True,system,0.685,
S-S002-math.ratios-2-assisted,1,S-S002,math.ratios,math.ratios-q2-assisted,math.ratios-set2,checkpoint-3,2026-01-19T00:00:00+00:00,assisted,written,I traced each step and checked the result using the task rules.,0.895,144,3,synthetic-v1,True,system,0.895,
S-S002-math.ratios-2-unassisted,1,S-S002,math.ratios,math.ratios-q2-unassisted,math.ratios-set2,checkpoint-3,2026-01-19T00:00:00+00:00,unassisted,written,I traced each step and checked the result using the task rules.,0.695,144,0,synthetic-v1,True,system,0.695,
S-S002-math.ratios-3-assisted,1,S-S002,math.ratios,math.ratios-q3-assisted,math.ratios-set3,checkpoint-4,2026-01-26T00:00:00+00:00,assisted,written,I traced each step and checked the result using the task rules.,0.895,156,4,synthetic-v1,True,system,0.895,
S-S002-math.ratios-3-unassisted,1,S-S002,math.ratios,math.ratios-q3-unassisted,math.ratios-set3,checkpoint-4,2026-01-26T00:00:00+00:00,unassisted,written,I traced each step and checked the result using the task rules.,0.685,156,0,synthetic-v1,True,system,0.685,
S-S002-math.ratios-4-assisted,1,S-S002,math.ratios,math.ratios-q4-assisted,math.ratios-set4,checkpoint-5,2026-02-02T00:00:00+00:00,assisted,written,I traced each step and checked the result using the task rules.,0.895,168,5,synthetic-v1,True,system,0.895,
S-S002-math.ratios-4-unassisted,1,S-S002,math.ratios,math.ratios-q4-unassisted,math.ratios-set4,checkpoint-5,2026-02-02T00:00:00+00:00,unassisted,written,I traced each step and checked the result using the task rules.,0.695,168,0,synthetic-v1,True,system,0.695,
S-C001-python.loops-0-assisted,1,S-C001,python.loops,python.loops-q0-assisted,python.loops-set0,checkpoint-1,2026-01-05T00:00:00+00:00,assisted,written,I traced each step and checked the result using the task rules.,0.895,120,1,synthetic-v1,True,system,0.895,
S-C001-python.loops-0-unassisted,1,S-C001,python.loops,python.loops-q0-unassisted,python.loops-set0,checkpoint-1,2026-01-05T00:00:00+00:00,unassisted,written,I traced each step and checked the result using the task rules.,0.795,120,0,synthetic-v1,True,system,0.795,
S-C001-python.loops-1-assisted,1,S-C001,python.loops,python.loops-q1-assisted,python.loops-set1,checkpoint-2,2026-01-12T00:00:00+00:00,assisted,written,I traced each step and checked the result using the task rules.,0.895,132,2,synthetic-v1,True,system,0.895,
S-C001-python.loops-1-unassisted,1,S-C001,python.loops,python.loops-q1-unassisted,python.loops-set1,checkpoint-2,2026-01-12T00:00:00+00:00,unassisted,written,"The ending boundary is counted in Python iteration; I expected range(1, 5) to reach five.",0.345,132,0,synthetic-v1,True,system,0.345,
S-C001-python.loops-2-assisted,1,S-C001,python.loops,python.loops-q2-assisted,python.loops-set2,checkpoint-3,2026-01-19T00:00:00+00:00,assisted,written,I traced each step and checked the result using the task rules.,0.895,144,3,synthetic-v1,True,system,0.895,
S-C001-python.loops-2-unassisted,1,S-C001,python.loops,python.loops-q2-unassisted,python.loops-set2,checkpoint-3,2026-01-19T00:00:00+00:00,unassisted,written,I traced each step and checked the result using the task rules.,0.745,144,0,synthetic-v1,True,system,0.745,
S-C001-python.loops-3-assisted,1,S-C001,python.loops,python.loops-q3-assisted,python.loops-set3,checkpoint-4,2026-01-26T00:00:00+00:00,assisted,written,I traced each step and checked the result using the task rules.,0.895,156,4,synthetic-v1,True,system,0.895,
S-C001-python.loops-3-unassisted,1,S-C001,python.loops,python.loops-q3-unassisted,python.loops-set3,checkpoint-4,2026-01-26T00:00:00+00:00,unassisted,written,"The ending boundary is counted in Python iteration; I expected range(1, 5) to reach five.",0.295,156,0,synthetic-v1,True,system,0.295,
S-C001-python.loops-4-assisted,1,S-C001,python.loops,python.loops-q4-assisted,python.loops-set4,checkpoint-5,2026-02-02T00:00:00+00:00,assisted,written,I traced each step and checked the result using the task rules.,0.895,168,5,synthetic-v1,True,system,0.895,
S-C001-python.loops-4-unassisted,1,S-C001,python.loops,python.loops-q4-unassisted,python.loops-set4,checkpoint-5,2026-02-02T00:00:00+00:00,unassisted,written,I traced each step and checked the result using the task rules.,0.795,168,0,synthetic-v1,True,system,0.795,
S-C001-python.iteration-0-assisted,1,S-C001,python.iteration,python.iteration-q0-assisted,python.iteration-set0,checkpoint-1,2026-01-05T00:00:00+00:00,assisted,written,I traced each step and checked the result using the task rules.,0.895,120,1,synthetic-v1,True,system,0.895,
S-C001-python.iteration-0-unassisted,1,S-C001,python.iteration,python.iteration-q0-unassisted,python.iteration-set0,checkpoint-1,2026-01-05T00:00:00+00:00,unassisted,written,I traced each step and checked the result using the task rules.,0.795,120,0,synthetic-v1,True,system,0.795,
S-C001-python.iteration-1-assisted,1,S-C001,python.iteration,python.iteration-q1-assisted,python.iteration-set1,checkpoint-2,2026-01-12T00:00:00+00:00,assisted,written,I traced each step and checked the result using the task rules.,0.895,132,2,synthetic-v1,True,system,0.895,
S-C001-python.iteration-1-unassisted,1,S-C001,python.iteration,python.iteration-q1-unassisted,python.iteration-set1,checkpoint-2,2026-01-12T00:00:00+00:00,unassisted,written,I used the final item as the total rather than accumulating each element in the list.,0.345,132,0,synthetic-v1,True,system,0.345,
S-C001-python.iteration-2-assisted,1,S-C001,python.iteration,python.iteration-q2-assisted,python.iteration-set2,checkpoint-3,2026-01-19T00:00:00+00:00,assisted,written,I traced each step and checked the result using the task rules.,0.895,144,3,synthetic-v1,True,system,0.895,
S-C001-python.iteration-2-unassisted,1,S-C001,python.iteration,python.iteration-q2-unassisted,python.iteration-set2,checkpoint-3,2026-01-19T00:00:00+00:00,unassisted,written,I traced each step and checked the result using the task rules.,0.745,144,0,synthetic-v1,True,system,0.745,
S-C001-python.iteration-3-assisted,1,S-C001,python.iteration,python.iteration-q3-assisted,python.iteration-set3,checkpoint-4,2026-01-26T00:00:00+00:00,assisted,written,I traced each step and checked the result using the task rules.,0.895,156,4,synthetic-v1,True,system,0.895,
S-C001-python.iteration-3-unassisted,1,S-C001,python.iteration,python.iteration-q3-unassisted,python.iteration-set3,checkpoint-4,2026-01-26T00:00:00+00:00,unassisted,written,I used the final item as the total rather than accumulating each element in the list.,0.295,156,0,synthetic-v1,True,system,0.295,
S-C001-python.iteration-4-assisted,1,S-C001,python.iteration,python.iteration-q4-assisted,python.iteration-set4,checkpoint-5,2026-02-02T00:00:00+00:00,assisted,written,I traced each step and checked the result using the task rules.,0.895,168,5,synthetic-v1,True,system,0.895,
S-C001-python.iteration-4-unassisted,1,S-C001,python.iteration,python.iteration-q4-unassisted,python.iteration-set4,checkpoint-5,2026-02-02T00:00:00+00:00,unassisted,written,I traced each step and checked the result using the task rules.,0.795,168,0,synthetic-v1,True,system,0.795,
S-C002-math.fractions-0-assisted,1,S-C002,math.fractions,math.fractions-q0-assisted,math.fractions-set0,checkpoint-1,2026-01-05T00:00:00+00:00,assisted,written,I traced each step and checked the result using the task rules.,0.895,120,1,synthetic-v1,True,system,0.895,
S-C002-math.fractions-0-unassisted,1,S-C002,math.fractions,math.fractions-q0-unassisted,math.fractions-set0,checkpoint-1,2026-01-05T00:00:00+00:00,unassisted,written,I traced each step and checked the result using the task rules.,0.795,120,0,synthetic-v1,True,system,0.795,
S-C002-math.fractions-1-assisted,1,S-C002,math.fractions,math.fractions-q1-assisted,math.fractions-set1,checkpoint-2,2026-01-12T00:00:00+00:00,assisted,written,I traced each step and checked the result using the task rules.,0.895,132,2,synthetic-v1,True,system,0.895,
S-C002-math.fractions-1-unassisted,1,S-C002,math.fractions,math.fractions-q1-unassisted,math.fractions-set1,checkpoint-2,2026-01-12T00:00:00+00:00,unassisted,written,I sum both bottom numbers as well as top numbers when adding fractions.,0.345,132,0,synthetic-v1,True,system,0.345,
S-C002-math.fractions-2-assisted,1,S-C002,math.fractions,math.fractions-q2-assisted,math.fractions-set2,checkpoint-3,2026-01-19T00:00:00+00:00,assisted,written,I traced each step and checked the result using the task rules.,0.895,144,3,synthetic-v1,True,system,0.895,
S-C002-math.fractions-2-unassisted,1,S-C002,math.fractions,math.fractions-q2-unassisted,math.fractions-set2,checkpoint-3,2026-01-19T00:00:00+00:00,unassisted,written,I traced each step and checked the result using the task rules.,0.745,144,0,synthetic-v1,True,system,0.745,
S-C002-math.fractions-3-assisted,1,S-C002,math.fractions,math.fractions-q3-assisted,math.fractions-set3,checkpoint-4,2026-01-26T00:00:00+00:00,assisted,written,I traced each step and checked the result using the task rules.,0.895,156,4,synthetic-v1,True,system,0.895,
S-C002-math.fractions-3-unassisted,1,S-C002,math.fractions,math.fractions-q3-unassisted,math.fractions-set3,checkpoint-4,2026-01-26T00:00:00+00:00,unassisted,written,I sum both bottom numbers as well as top numbers when adding fractions.,0.295,156,0,synthetic-v1,True,system,0.295,
S-C002-math.fractions-4-assisted,1,S-C002,math.fractions,math.fractions-q4-assisted,math.fractions-set4,checkpoint-5,2026-02-02T00:00:00+00:00,assisted,written,I traced each step and checked the result using the task rules.,0.895,168,5,synthetic-v1,True,system,0.895,
S-C002-math.fractions-4-unassisted,1,S-C002,math.fractions,math.fractions-q4-unassisted,math.fractions-set4,checkpoint-5,2026-02-02T00:00:00+00:00,unassisted,written,I traced each step and checked the result using the task rules.,0.795,168,0,synthetic-v1,True,system,0.795,
S-C002-math.ratios-0-assisted,1,S-C002,math.ratios,math.ratios-q0-assisted,math.ratios-set0,checkpoint-1,2026-01-05T00:00:00+00:00,assisted,written,I traced each step and checked the result using the task rules.,0.895,120,1,synthetic-v1,True,system,0.895,
S-C002-math.ratios-0-unassisted,1,S-C002,math.ratios,math.ratios-q0-unassisted,math.ratios-set0,checkpoint-1,2026-01-05T00:00:00+00:00,unassisted,written,I traced each step and checked the result using the task rules.,0.795,120,0,synthetic-v1,True,system,0.795,
S-C002-math.ratios-1-assisted,1,S-C002,math.ratios,math.ratios-q1-assisted,math.ratios-set1,checkpoint-2,2026-01-12T00:00:00+00:00,assisted,written,I traced each step and checked the result using the task rules.,0.895,132,2,synthetic-v1,True,system,0.895,
S-C002-math.ratios-1-unassisted,1,S-C002,math.ratios,math.ratios-q1-unassisted,math.ratios-set1,checkpoint-2,2026-01-12T00:00:00+00:00,unassisted,written,Equivalent proportions keep the difference constant by adding to each side instead of multiplying.,0.345,132,0,synthetic-v1,True,system,0.345,
S-C002-math.ratios-2-assisted,1,S-C002,math.ratios,math.ratios-q2-assisted,math.ratios-set2,checkpoint-3,2026-01-19T00:00:00+00:00,assisted,written,I traced each step and checked the result using the task rules.,0.895,144,3,synthetic-v1,True,system,0.895,
S-C002-math.ratios-2-unassisted,1,S-C002,math.ratios,math.ratios-q2-unassisted,math.ratios-set2,checkpoint-3,2026-01-19T00:00:00+00:00,unassisted,written,I traced each step and checked the result using the task rules.,0.745,144,0,synthetic-v1,True,system,0.745,
S-C002-math.ratios-3-assisted,1,S-C002,math.ratios,math.ratios-q3-assisted,math.ratios-set3,checkpoint-4,2026-01-26T00:00:00+00:00,assisted,written,I traced each step and checked the result using the task rules.,0.895,156,4,synthetic-v1,True,system,0.895,
S-C002-math.ratios-3-unassisted,1,S-C002,math.ratios,math.ratios-q3-unassisted,math.ratios-set3,checkpoint-4,2026-01-26T00:00:00+00:00,unassisted,written,Equivalent proportions keep the difference constant by adding to each side instead of multiplying.,0.295,156,0,synthetic-v1,True,system,0.295,
S-C002-math.ratios-4-assisted,1,S-C002,math.ratios,math.ratios-q4-assisted,math.ratios-set4,checkpoint-5,2026-02-02T00:00:00+00:00,assisted,written,I traced each step and checked the result using the task rules.,0.895,168,5,synthetic-v1,True,system,0.895,
S-C002-math.ratios-4-unassisted,1,S-C002,math.ratios,math.ratios-q4-unassisted,math.ratios-set4,checkpoint-5,2026-02-02T00:00:00+00:00,unassisted,written,I traced each step and checked the result using the task rules.,0.795,168,0,synthetic-v1,True,system,0.795,
S-I001-python.loops-0-assisted,1,S-I001,python.loops,python.loops-q0-assisted,python.loops-set0,checkpoint-1,2026-01-05T00:00:00+00:00,assisted,written,I traced each step and checked the result using the task rules.,0.895,120,1,synthetic-v1,True,system,0.895,
S-I001-python.loops-0-unassisted,1,S-I001,python.loops,python.loops-q0-unassisted,python.loops-set0,checkpoint-1,2026-01-05T00:00:00+00:00,unassisted,written,I traced each step and checked the result using the task rules.,0.695,120,0,synthetic-v1,True,system,0.695,
S-I001-python.iteration-0-assisted,1,S-I001,python.iteration,python.iteration-q0-assisted,python.iteration-set0,checkpoint-1,2026-01-05T00:00:00+00:00,assisted,written,I traced each step and checked the result using the task rules.,0.895,120,1,synthetic-v1,True,system,0.895,
S-I001-python.iteration-0-unassisted,1,S-I001,python.iteration,python.iteration-q0-unassisted,python.iteration-set0,checkpoint-1,2026-01-05T00:00:00+00:00,unassisted,written,I traced each step and checked the result using the task rules.,0.695,120,0,synthetic-v1,True,system,0.695,
S-I002-math.fractions-0-assisted,1,S-I002,math.fractions,math.fractions-q0-assisted,math.fractions-set0,checkpoint-1,2026-01-05T00:00:00+00:00,assisted,written,I traced each step and checked the result using the task rules.,0.895,120,1,synthetic-v1,True,system,0.895,
S-I002-math.fractions-0-unassisted,1,S-I002,math.fractions,math.fractions-q0-unassisted,math.fractions-set0,checkpoint-1,2026-01-05T00:00:00+00:00,unassisted,written,I traced each step and checked the result using the task rules.,0.695,120,0,synthetic-v1,True,system,0.695,
